gid;nom_parc;n_parcel;id_zde;id_parc;id_mat;numero;x_pc;y_pc;etat_icpe;etat_mat;en_service;date_prod;date_demol;id_poste;id_au;ht_max;ht_mat;ht_nacelle;diam_rotor;precis_pos;sys_coord;srce_geom;alt_base;PU_NOMINAL;DATE_REAL;POSTSRCE;ETAT_AU;LEG_MAT;TYPE_EOL;NOM_COM;INSEE_COM;FUSION_COM;COMORIGINE;fid;ID_PC;ID_MAP;ID_S3IC;ID_EOL;MANDATAIRE;TYPE_ETAT;PUISSANCE;ALTITUDE_B;ALTITUDE_S;DEPT;EPSG;X;Y;etat_proce;etat_eolie;INSEE;STATUT;idMat;idParc;codeCom;libCom;codeDep;modele;hauteur;sourceGeom;Xlamb93;Ylamb93;gml_id;x_icpe;y_icpe;d_service;e_adm_mat;n_parc;n_commune;obs;xcoord;ycoord;i_mat_anc;i_parc_anc;i_pc_anc;c_mat_diff;n_mat_diff;departemen;communes;geo_point_;layer
4374;PARC EOLIEN DU PARADIS DU PLESSIS;Null;Null;Null;2530;Null;2.80942113013806;50.1369583290974;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;622;Null;2530;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4375;PARC EOLIEN DU PARADIS DU PLESSIS;Null;Null;Null;2531;Null;2.80053362326694;50.1407343488754;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;623;Null;2531;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4376;PARC EOLIEN DU PARADIS DU PLESSIS;Null;Null;Null;2532;Null;2.80743788540095;50.1557750116302;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;625;Null;2532;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4377;PARC EOLIEN DU PARADIS DU PLESSIS;Null;Null;Null;2533;Null;2.81162780673171;50.1521623833681;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;626;Null;2533;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4378;PARC EOLIEN DU PARADIS DU PLESSIS;Null;Null;Null;2534;Null;2.79200455356256;50.1410226149276;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;627;Null;2534;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4379;PARC EOLIEN DE SAINT LEGER;Null;Null;Null;2567;Null;2.8489384800842;50.1752016158731;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;0.85;Null;Null;Null;Null;Null;Null;Null;Null;Null;629;Null;2567;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4380;PARC EOLIEN DE SAINT LEGER;Null;Null;Null;2568;Null;2.82522372880871;50.181212172623;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;0.85;Null;Null;Null;Null;Null;Null;Null;Null;Null;630;Null;2568;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4381;PARC EOLIEN DE SAINT LEGER;Null;Null;Null;2569;Null;2.85349071177294;50.1727635178807;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;0.85;Null;Null;Null;Null;Null;Null;Null;Null;Null;631;Null;2569;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4382;PARC EOLIEN DE SAINT LEGER;Null;Null;Null;2570;Null;2.84550154967477;50.1771496923977;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;0.85;Null;Null;Null;Null;Null;Null;Null;Null;Null;632;Null;2570;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4383;PARC EOLIEN DE SAINT LEGER;Null;Null;Null;2571;Null;2.83247947890934;50.1838054153246;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;633;Null;2571;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4384;PARC EOLIEN DE SAINT LEGER;Null;Null;Null;2572;Null;2.83412953439674;50.187681579974;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;634;Null;2572;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4385;PARC EOLIEN DE SAINT LEGER;Null;Null;Null;2573;Null;2.86076104736158;50.171348175776;Null;CO;OUI;Null;Null;Null;Null;125;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;635;Null;2573;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4386;PARC EOLIEN DE WANCOURT;Null;Null;Null;2607;Null;2.84998341051555;50.26595848341;Null;CO;OUI;Null;Null;Null;Null;118;79.5;Null;77;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;636;Null;2607;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4387;PARC EOLIEN DE BARLY;Null;Null;Null;2224;Null;Null;Null;Null;CO;OUI;Null;Null;Null;Null;130;0;Null;Null;Null;Null;Null;Null;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;638;Null;2224;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4388;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2719;Null;2.97363809602904;50.2111942006378;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;643;Null;2719;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4389;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2720;Null;2.97372193300476;50.2138611688673;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;644;Null;2720;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4390;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2721;Null;2.97183391126315;50.2186111095262;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;645;Null;2721;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4391;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2722;Null;2.97063948083016;50.2214723716981;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;646;Null;2722;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4392;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2723;Null;2.96959210121386;50.2085364261939;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;647;Null;2723;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4393;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2724;Null;2.96358312879088;50.211527837674;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;648;Null;2724;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4394;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2725;Null;2.9608052551047;50.2165552299043;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;649;Null;2725;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4395;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2726;Null;2.95772138132243;50.2193331865875;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;650;Null;2726;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4396;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2727;Null;2.95799924947938;50.2265255584447;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;651;Null;2727;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4397;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2728;Null;2.95484360746381;50.2307317890079;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;652;Null;2728;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4398;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2729;Null;2.94523491400743;50.2201113638778;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;653;Null;2729;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4399;PARC EOLIEN DE LA PLAINE D’ARTOIS I;Null;Null;Null;2730;Null;2.9418051230295;50.2237248082266;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;654;Null;2730;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4400;PARC EOLIEN DE LA PLAINE D’ARTOIS II;Null;Null;Null;2731;Null;2.95144484459376;50.2335000029665;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;655;Null;2731;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4401;PARC EOLIEN DE LA PLAINE D’ARTOIS II;Null;Null;Null;2732;Null;2.94831027066365;50.2350375469396;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;656;Null;2732;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4402;PARC EOLIEN DE LA PLAINE D’ARTOIS II;Null;Null;Null;2733;Null;2.94588847378779;50.2375557437787;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;657;Null;2733;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4403;PARC EOLIEN DE LA PLAINE D’ARTOIS II;Null;Null;Null;2734;Null;2.93980212153524;50.2269895668301;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;658;Null;2734;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4404;PARC EOLIEN DE LA PLAINE D’ARTOIS II;Null;Null;Null;2735;Null;2.9374716738656;50.2293052202372;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;659;Null;2735;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4405;PARC EOLIEN DE LA PLAINE D’ARTOIS II;Null;Null;Null;2736;Null;2.93363813905821;50.2315002829668;Null;CO;OUI;Null;Null;Null;Null;80;0;Null;62;Null;EPSG:4326;Null;0;0.8;Null;Null;Null;Null;Null;Null;Null;Null;Null;660;Null;2736;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4406;PARC EOLIEN DES CRETES D’HENINEL (LE FOND DES QUARANTES);Null;Null;Null;2798;Null;2.86521044693831;50.2227200249031;Null;CO;OUI;Null;Null;Null;Null;107;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;665;Null;2798;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4407;PARC EOLIEN DES CRETES D’HENINEL (LE FOND DES QUARANTES);Null;Null;Null;2799;Null;2.87058886441502;50.2233243565508;Null;CO;OUI;Null;Null;Null;Null;107;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;666;Null;2799;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4408;PARC EOLIEN DES CRETES D’HENINEL (LE FOND DES QUARANTES);Null;Null;Null;2800;Null;2.87565022980763;50.2243341173386;Null;CO;OUI;Null;Null;Null;Null;107;0;Null;80;Null;EPSG:4326;Null;0;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;667;Null;2800;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4409;PARC EOLIEN LES SEUILS DU CAMBRESIS;Null;Null;Null;2803;Null;Null;Null;Null;CO;OUI;Null;Null;Null;Null;150;94;Null;117;Null;Null;Null;Null;3.45;Null;Null;Null;Null;Null;Null;Null;Null;Null;670;Null;2803;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4410;PARC EOLIEN LES SEUILS DU CAMBRESIS;Null;Null;Null;2804;Null;710517;7004357;Null;CO;OUI;Null;Null;Null;Null;150;94;Null;117;Null;EPSG:2154;Null;Null;3.45;Null;Null;Null;Null;Null;Null;Null;Null;Null;671;Null;2804;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4411;PARC EOLIEN LES SEUILS DU CAMBRESIS;Null;Null;Null;2805;Null;710827;7004094;Null;CO;OUI;Null;Null;Null;Null;150;94;Null;117;Null;EPSG:2154;Null;Null;3.45;Null;Null;Null;Null;Null;Null;Null;Null;Null;672;Null;2805;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4412;PARC EOLIEN LES SEUILS DU CAMBRESIS;Null;Null;Null;2806;Null;711105;7003860;Null;CO;OUI;Null;Null;Null;Null;150;94;Null;117;Null;EPSG:2154;Null;Null;3.45;Null;Null;Null;Null;Null;Null;Null;Null;Null;673;Null;2806;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4413;PARC EOLIEN LES SEUILS DU CAMBRESIS;Null;Null;Null;2811;Null;709982;6999768;Null;CO;OUI;Null;Null;Null;Null;150;94;Null;117;Null;EPSG:2154;Null;Null;3.45;Null;Null;Null;Null;Null;Null;Null;Null;Null;678;Null;2811;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4414;PARC EOLIEN LES SEUILS DU CAMBRESIS;Null;Null;Null;2812;Null;709849;6999352;Null;CO;OUI;Null;Null;Null;Null;150;94;Null;117;Null;EPSG:2154;Null;Null;3.45;Null;Null;Null;Null;Null;Null;Null;Null;Null;679;Null;2812;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4415;PARC EOLIEN LES SEUILS DU CAMBRESIS;Null;Null;Null;2814;Null;708780;6999647;Null;CO;OUI;Null;Null;Null;Null;150;94;Null;117;Null;EPSG:2154;Null;Null;3.45;Null;Null;Null;Null;Null;Null;Null;Null;Null;681;Null;2814;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4416;PARC EOLIEN DU RIO SASU;Null;Null;Null;2928;Null;690011;6996080;Null;CO;OUI;Null;Null;Null;Null;150;93;Null;Null;Null;EPSG:2154;Null;150;3.6;Null;Null;Null;Null;Null;Null;Null;Null;Null;694;Null;2928;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4417;PARC EOLIEN DU RIO SASU;Null;Null;Null;2929;Null;690211;6996471;Null;CO;OUI;Null;Null;Null;Null;150;93;Null;Null;Null;EPSG:2154;Null;150;3.6;Null;Null;Null;Null;Null;Null;Null;Null;Null;695;Null;2929;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4418;PARC EOLIEN DU RIO SASU;Null;Null;Null;2930;Null;690308;6997484;Null;CO;OUI;Null;Null;Null;Null;150;93;Null;Null;Null;EPSG:2154;Null;150;3.6;Null;Null;Null;Null;Null;Null;Null;Null;Null;696;Null;2930;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4419;PARC EOLIEN DU RIO SASU;ZD 19;Null;Null;2931;Null;689654;6996763;Null;CO;OUI;Null;Null;Null;Null;150;93;Null;Null;Null;EPSG:2154;Null;116;3.3;Null;Null;Null;Null;Null;Null;Null;Null;Null;697;Null;2931;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
4420;PARC EOLIEN DU RIO SASU;Null;Null;Null;2932;Null;689811;6997268;Null;CO;OUI;Null;Null;Null;Null;150;93;Null;Null;Null;EPSG:2154;Null;150;3.6;Null;Null;Null;Null;Null;Null;Null;Null;Null;698;Null;2932;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;AC;REA;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_hauts_de_france
